Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,11,12,Ryan Blaney,Discount Tire   (Roger Penske),Ford,500,running,145,59,6
2,12,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,500,running,66,35,0
3,4,11,Denny Hamlin,FedEx   (Joe Gibbs),Toyota,500,running,156,53,1
4,3,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,500,running,0,48,0
5,15,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,500,running,0,41,0
6,5,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,500,running,0,31,0
7,7,20,Christopher Bell,Interstate Batteries   (Joe Gibbs),Toyota,500,running,0,36,0
8,18,17,Chris Buescher,Nexletol   (Jack Roush),Ford,500,running,0,29,0
9,21,2,Austin Cindric,MenardsRichmond Water Heaters   (Roger Penske),Ford,500,running,0,28,0
10,17,38,Todd Gilliland,Quincy Compressor   (Bob Jenkins),Ford,500,running,0,30,0
11,6,23,Bubba Wallace,XFINITY   (23XI Racing),Toyota,500,running,0,26,0
12,1,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,500,running,47,33,0
13,16,24,William Byron,PODS   (Rick Hendrick),Chevrolet,499,running,0,24,0
14,13,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,499,running,0,23,0
15,28,21,Harrison Burton,Motorcraft/Quick Lane   (Wood Brothers),Ford,499,running,0,22,0
16,8,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,499,running,0,24,0
17,14,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,499,running,83,20,0
18,2,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,499,running,0,28,0
19,20,47,Ricky Stenhouse Jr,Kroger/Reese's   (JTG-Daugherty Racing),Chevrolet,499,running,0,18,0
20,9,41,Ryan Preece,United Rentals   (Stewart Haas Racing),Ford,499,running,0,24,0
21,29,43,Erik Jones,TBD   (Legacy Motor Club),Chevrolet,499,running,0,16,0
22,30,7,Corey LaJoie,Gainbridge   (Spire Motorsports),Chevrolet,499,running,3,15,0
23,26,3,Austin Dillon,Bass Pro Shops   (Richard Childress),Chevrolet,499,running,0,14,0
24,34,77,Ty Dillon,Ferris Commercial Mowers   (Spire Motorsports),Chevrolet,499,running,0,13,0
25,23,34,Michael McDowell,StageFront.VIP   (Bob Jenkins),Ford,499,running,0,12,0
26,19,45,Tyler Reddick,The Beast Unleashed   (23XI Racing),Toyota,498,running,0,11,0
27,31,8,Kyle Busch,BetMGM   (Richard Childress),Chevrolet,498,running,0,10,0
28,25,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,498,running,0,9,0
29,33,51,Ryan Newman,Biohaven/Jacob Co.   (Rick Ware),Ford,497,running,0,0,0
30,24,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,497,running,0,7,0
31,32,42,Carson Hocevar,Sunseeker Resorts   (Legacy Motor Club),Chevrolet,496,running,0,0,0
32,22,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,496,running,0,5,0
33,10,6,Brad Keselowski,King's Hawaiian   (Jack Roush),Ford,306,running,0,16,0
34,27,99,Daniel Suarez,Jockey Outdoors By Luke Bryan   (Trackhouse Racing),Chevrolet,274,dvp,0,3,0
35,35,15,J.J. Yeley,Rick Ware,Ford,271,crash,0,0,0
36,36,78,B.J. McLeod,Falk'd Up Garage   (B.J. McLeod),Chevrolet,147,overheating,0,0,0
