Leader,From Lap,To Lap,# Of Laps
Martin Truex Jr,1,47,47
Denny Hamlin,48,193,146
Ryan Blaney,194,218,25
Denny Hamlin,219,226,8
Ryan Blaney,227,228,2
Denny Hamlin,229,229,1
Ryan Blaney,230,324,95
Denny Hamlin,325,325,1
Chase Elliott,326,331,6
Corey LaJoie,332,334,3
Chase Elliott,335,411,77
Aric Almirola,412,477,66
Ryan Blaney,478,500,23
