Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,3,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,249,running,90,67,7
2,30,6,Brad Keselowski,BuildSubmarines.com   (Jack Roush),Ford,249,running,1,53,0
3,2,24,William Byron,Liberty University Patriotic   (Rick Hendrick),Chevrolet,249,running,49,61,1
4,8,45,Tyler Reddick,The Beast Unleashed   (23XI Racing),Toyota,249,running,0,41,0
5,11,11,Denny Hamlin,Mavis Tire   (Joe Gibbs),Toyota,249,running,0,45,0
6,1,54,Ty Gibbs,Monster Energy – Interstate Batteries   (Joe Gibbs),Toyota,249,running,74,45,0
7,5,9,Chase Elliott,NAPA Patriotic   (Rick Hendrick),Chevrolet,249,running,2,38,0
8,7,1,Ross Chastain,Jockey x Folds of Honor   (Trackhouse Racing),Chevrolet,249,running,10,34,0
9,6,48,Alex Bowman,Ally Patriotic   (Rick Hendrick),Chevrolet,249,running,0,43,0
10,13,4,Josh Berry,Overstock.com   (Stewart Haas Racing),Ford,249,running,7,33,0
11,12,23,Bubba Wallace,MoneyLion   (23XI Racing),Toyota,249,running,0,39,0
12,4,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,249,running,8,31,0
13,10,5,Justin Allgaier,HendrickCars.com H1100   (Rick Hendrick),Chevrolet,249,running,0,0,0
14,28,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,249,running,0,23,0
15,15,8,Kyle Busch,Zone   (Richard Childress),Chevrolet,249,running,0,22,0
16,9,34,Michael McDowell,Walmart / RTIC   (Bob Jenkins),Ford,249,running,6,22,0
17,35,38,Todd Gilliland,Quincy Compressor   (Bob Jenkins),Ford,249,running,0,20,0
18,24,31,Daniel Hemric,Cirkul   (Matthew Kaulig),Chevrolet,249,running,0,19,0
19,34,43,Erik Jones,Family Dollar   (Legacy Motor Club),Toyota,249,running,0,18,0
20,17,2,Austin Cindric,Menards  Duracell   (Roger Penske),Ford,249,running,0,17,0
21,20,77,Carson Hocevar,Zeigler Auto Group   (Spire Motorsports),Chevrolet,249,running,0,16,0
22,22,51,Justin Haley,The Cleaning Authority   (Rick Ware),Ford,249,running,0,15,0
23,39,17,Chris Buescher,Fastenal   (Jack Roush),Ford,249,running,0,14,0
24,14,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,249,running,0,13,0
25,18,14,Chase Briscoe,Mahindra Compact Tractors   (Stewart Haas Racing),Ford,249,running,0,12,0
26,31,41,Ryan Preece,HaasTooling.com   (Stewart Haas Racing),Ford,249,running,0,11,0
27,27,3,Austin Dillon,Bass Pro Shops   (Richard Childress),Chevrolet,249,running,0,10,0
28,36,16,Shane Van Gisbergen,WeatherTech   (Matthew Kaulig),Chevrolet,249,running,2,0,0
29,29,84,Jimmie Johnson,AdventHealth   (Legacy Motor Club),Toyota,249,running,0,8,0
30,26,42,John H. Nemechek,Dollar Tree   (Legacy Motor Club),Toyota,249,running,0,7,0
31,23,47,Ricky Stenhouse Jr,Kroger/ Irish Spring   (JTG-Daugherty Racing),Chevrolet,249,running,0,6,0
32,32,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,249,running,0,5,0
33,25,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,249,running,0,4,0
34,33,15,Kaz Grala,N29   (Rick Ware),Ford,249,running,0,3,0
35,21,7,Corey LaJoie,Chili's Catch-a-Rita   (Spire Motorsports),Chevrolet,249,running,0,2,0
36,38,50,Ty Dillon,AmeriVet Securities   (23XI Racing),Chevrolet,247,running,0,0,0
37,37,66,B.J. McLeod,Truan Equipment   (Carl Long),Ford,241,running,0,0,0
38,19,10,Noah Gragson,Bass Pro Shops Winchester   (Stewart Haas Racing),Ford,170,crash,0,1,0
39,16,12,Ryan Blaney,BodyArmor Flash I.V.   (Roger Penske),Ford,143,crash,0,5,0
40,40,44,J.J. Yeley,Beard Vet Coffee   (Johnathan Cohen),Chevrolet,114,steering,0,0,0
