Leader,From Lap,To Lap,# Of Laps
Kyle Larson,1,9,9
Denny Hamlin,10,11,2
Kyle Larson,12,21,10
Kurt Busch,22,27,6
William Byron,28,32,5
Kyle Larson,33,42,10
Kurt Busch,43,44,2
Chase Elliott,45,57,13
Kyle Larson,58,64,7
Joey Logano,65,66,2
Kyle Busch,67,68,2
Kyle Larson,69,72,4
Joey Logano,73,75,3
Kyle Larson,76,92,17
