Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,1,5,Kyle Larson,Hendrickcars.com   (Rick Hendrick),Chevrolet,92,running,57,60,7
2,2,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,92,running,13,50,0
3,19,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,92,running,0,41,0
4,13,22,Joey Logano,Auto Trader   (Roger Penske),Ford,92,running,5,42,0
5,5,18,Kyle Busch,Sport Clips   (Joe Gibbs),Toyota,92,running,2,44,0
6,30,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,92,running,8,41,0
7,29,42,Ross Chastain,Clover   (Chip Ganassi),Chevrolet,92,running,0,30,0
8,4,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,92,running,2,31,0
9,7,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,92,running,0,42,0
10,11,12,Ryan Blaney,Dex Imaging   (Roger Penske),Ford,92,running,0,27,0
11,18,43,Erik Jones,Black Entrepreneur Initiative   (Richard Petty Motorsports),Chevrolet,92,running,0,27,0
12,16,99,Daniel Suarez,CommScope   (Trackhouse Racing),Chevrolet,92,running,0,25,0
13,6,3,Austin Dillon,Congressional Sportsmen's Foundation   (Richard Childress),Chevrolet,92,running,0,29,0
14,15,23,Bubba Wallace,Door Dash   (23XI Racing),Toyota,92,running,0,23,0
15,9,2,Brad Keselowski,America's Tire   (Roger Penske),Ford,92,running,0,25,0
16,12,17,Chris Buescher,Fastenal   (Jack Roush),Ford,92,running,0,21,0
17,25,14,Chase Briscoe,Ford Performance Racing School   (Stewart Haas Racing),Ford,92,running,0,20,0
18,22,7,Corey LaJoie,Nations Guard   (Spire Motorsports),Chevrolet,92,running,0,19,0
19,10,8,Tyler Reddick,Childress Vineyards   (Richard Childress),Chevrolet,92,running,0,22,0
20,23,41,Cole Custer,Autodesk / HaasTooling.com   (Stewart Haas Racing),Ford,92,running,0,17,0
21,27,37,Ryan Preece,Cottonelle   (JTG-Daugherty Racing),Chevrolet,92,running,0,16,0
22,8,4,Kevin Harvick,Busch Light #BeerOverWine   (Stewart Haas Racing),Ford,92,running,0,15,0
23,17,21,Matt DiBenedetto,Menards / Knauf   (Wood Brothers),Ford,92,running,0,16,0
24,20,20,Christopher Bell,Rheem / Smurfit Kappa   (Joe Gibbs),Toyota,92,running,0,14,0
25,32,15,James Davison,Skip Barber Racing School   (Rick Ware),Chevrolet,92,running,0,12,0
26,35,78,Scott Heckert,Surface Sunscreen   (B.J. McLeod),Ford,92,running,0,11,0
27,26,10,Aric Almirola,Farmer John   (Stewart Haas Racing),Ford,92,running,0,10,0
28,21,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,92,running,0,9,0
29,36,52,Josh Bilicki,Pacific Coast Termite   (Rick Ware),Ford,92,running,0,8,0
30,31,77,Ben Rhodes,Kaeding Performance   (Spire Motorsports),Chevrolet,92,running,0,0,0
31,28,38,Anthony Alfredo,MDS   (Bob Jenkins),Ford,92,running,0,6,0
32,34,53,Garrett Smithley,RJ's Paint Shop   (Rick Ware),Ford,92,running,0,0,0
33,24,6,Ryan Newman,Guaranteed Rate   (Jack Roush),Ford,92,running,0,4,0
34,37,51,Cody Ware,Nurtec ODT   (Rick Ware),Chevrolet,84,crash,0,0,0
35,3,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,76,crash,5,7,0
36,33,00,Quin Houff,8 Ball Chocolate Whiskey   (StarCom Racing),Chevrolet,69,rear gear,0,1,0
37,14,47,Ricky Stenhouse Jr,SunnyD   (JTG-Daugherty Racing),Chevrolet,40,engine,0,1,0
