Rank,Driver,Wins,Points
1,Kyle Larson,0,
1,Chris Buescher,0,
1,Jimmie Johnson,0,
1,Chase Briscoe,0,
1,John H. Nemechek,0,
1,Alex Bowman,0,
1,Ryan Blaney,0,
1,Austin Cindric,0,
1,Justin Allgaier,0,
1,Corey LaJoie,0,
1,Michael McDowell,0,
1,Erik Jones,0,
1,Daniel Suarez,0,
1,Ty Dillon,0,
1,Chase Elliott,0,
1,Ty Gibbs,0,
