Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,17,18,Kyle Busch,Skittles   (Joe Gibbs),Toyota,500,running,71,51,5
2,27,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,500,running,0,40,0
3,7,22,Joey Logano,Auto Trader   (Roger Penske),Ford,500,running,146,51,1
4,3,12,Ryan Blaney,PPG   (Roger Penske),Ford,500,running,158,46,0
5,5,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,500,running,7,32,0
6,9,21,Paul Menard,Menards / Sylvania   (Wood Brothers),Ford,500,running,0,34,0
7,8,14,Clint Bowyer,Haas Automation   (Stewart Haas Racing),Ford,500,running,24,42,0
8,20,41,Daniel Suarez,Haas Automation   (Stewart Haas Racing),Ford,500,running,0,30,0
9,11,6,Ryan Newman,Wyndham Rewards   (Jack Roush),Ford,500,running,0,36,0
10,10,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,500,running,0,33,0
11,1,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,500,running,38,27,0
12,21,95,Matt DiBenedetto,Nascar Heat Pro League   (Leavine Family Racing),Toyota,500,running,0,25,0
13,13,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,500,running,0,24,0
14,15,3,Austin Dillon,Symbicort   (Richard Childress),Chevrolet,500,running,0,25,0
15,24,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,500,running,6,32,1
16,2,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,500,running,0,21,0
17,23,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,499,running,0,22,0
18,12,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,499,running,40,34,0
19,16,42,Kyle Larson,Credit One Bank   (Chip Ganassi),Chevrolet,499,running,0,18,0
20,28,43,Bubba Wallace,Blue-Emu   (Richard Petty Motorsports),Chevrolet,499,running,0,17,0
21,22,38,David Ragan,MDS Transport   (Bob Jenkins),Ford,498,running,0,16,0
22,25,37,Chris Buescher,Bush's Beans / Clorox / Cottonelle   (JTG-Daugherty Racing),Chevrolet,498,running,0,19,0
23,14,88,Alex Bowman,Nationwide   (Rick Hendrick),Chevrolet,497,running,0,14,0
24,4,20,Erik Jones,"Craftsman ""Racing for a Miracle""   (Joe Gibbs)",Toyota,497,running,10,13,0
25,30,47,Ryan Preece,Kroger / Clorox / Cascade   (JTG-Daugherty Racing),Chevrolet,496,running,0,12,0
26,31,00,Landon Cassill,StarCom / Jacob White Construction   (StarCom Racing),Chevrolet,495,running,0,0,0
27,29,36,Matt Tifft,Surface Sunscreen / Tunity   (Bob Jenkins),Ford,494,running,0,10,0
28,18,34,Michael McDowell,Love's Travel Stops / Speedco   (Bob Jenkins),Ford,493,running,0,9,0
29,37,15,Ross Chastain,Rim Ryderz   (Jay Robinson),Chevrolet,491,running,0,0,0
30,26,8,Daniel Hemric,Caterpillar / Bass Pro Shops   (Richard Childress),Chevrolet,490,running,0,7,0
31,34,52,Bayley Currey,Belmont Classic Cars   (Rick Ware),Chevrolet,488,running,0,0,0
32,36,77,Quin Houff,FALCI Adaptive Motorsports   (Spire Motorsports),Chevrolet,476,running,0,5,0
33,19,17,Ricky Stenhouse Jr,Sunny D   (Jack Roush),Ford,395,running,0,4,0
34,32,32,Corey LaJoie,Dude Wipes   (Archie St. Hilaire),Ford,308,crash,0,3,0
35,35,66,Timmy Hill,In Memory of Richie Anderson 1962-2019   (Carl Long),Toyota,239,suspension,0,0,0
36,33,51,Gray Gaulding,Jacob Companies   (Rick Ware),Ford,142,engine,0,0,0
37,6,10,Aric Almirola,Shazam! / Smithfield   (Stewart Haas Racing),Ford,3,crash,0,1,0
