Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,101,101,,
yellow_flag,102,107,6,end of stage 1,#6
green_flag,108,173,66,,
yellow_flag,174,177,4,fluid on track,#38
green_flag,178,201,24,,
yellow_flag,202,207,6,end of stage 2,#7
green_flag,208,296,89,,
yellow_flag,297,306,10,#6 accident turn 3,#43
green_flag,307,400,94,,
Percent of race run under caution: 6.5%             Average green flag run: 74.8 laps
