Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,6,45,Bubba Wallace,Root Insurance   (23XI Racing),Toyota,267,running,58,53,5
2,25,11,Denny Hamlin,Acumatica   (Joe Gibbs),Toyota,267,running,0,40,0
3,4,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,267,running,12,53,1
4,3,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,267,running,107,43,1
5,12,19,Martin Truex Jr,Bass Pro Shops Red White Blue   (Joe Gibbs),Toyota,267,running,24,40,0
6,9,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,267,running,9,39,0
7,5,1,Ross Chastain,AdventHealth   (Trackhouse Racing),Chevrolet,267,running,0,34,0
8,7,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,267,running,0,33,0
9,17,12,Ryan Blaney,MenardsRichmond Water Heaters   (Roger Penske),Ford,267,running,2,39,0
10,15,99,Daniel Suarez,CommScope   (Trackhouse Racing),Chevrolet,267,running,8,27,0
11,22,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,267,running,0,37,0
12,8,2,Austin Cindric,Snap On   (Roger Penske),Ford,267,running,0,25,0
13,13,14,Chase Briscoe,Magical Vacation Planner   (Stewart Haas Racing),Ford,267,running,0,24,0
14,11,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,267,running,3,24,0
15,10,17,Chris Buescher,Fastenal   (Jack Roush),Ford,267,running,0,22,0
16,23,34,Michael McDowell,WISE-EV   (Bob Jenkins),Ford,267,running,1,21,0
17,2,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,266,running,2,25,0
18,28,16,Noah Gragson,Cure Token   (Matthew Kaulig),Chevrolet,266,running,0,0,0
19,27,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,266,running,0,18,0
20,21,42,Ty Dillon,SunseekerResorts.com   (Petty GMS Motorsports),Chevrolet,266,running,0,17,0
21,36,10,Aric Almirola,Farmland   (Stewart Haas Racing),Ford,266,running,3,16,0
22,29,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,266,running,0,15,0
23,32,38,Todd Gilliland,Citgard   (Bob Jenkins),Ford,266,running,0,14,0
24,31,77,Landon Cassill,Voyager: Crypto for All   (Spire Motorsports),Chevrolet,266,running,0,0,0
25,26,6,Brad Keselowski,Solomon Plumbing   (Jack Roush),Ford,266,running,0,12,0
26,20,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,265,running,0,15,0
27,30,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,265,running,0,10,0
28,33,15,J.J. Yeley,RWR   (Rick Ware),Ford,264,running,0,0,0
29,24,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,264,running,0,8,0
30,35,47,Ricky Stenhouse Jr,SunnyD   (JTG-Daugherty Racing),Chevrolet,262,running,0,14,0
31,34,78,B.J. McLeod,Circle B Diecast   (B.J. McLeod),Ford,262,running,0,0,0
32,18,21,Harrison Burton,Menards  MasterForce   (Wood Brothers),Ford,115,crash,0,5,0
33,19,7,Corey LaJoie,Circle B Diecast   (Spire Motorsports),Chevrolet,114,crash,0,4,0
34,16,23,Ty Gibbs,McDonald's   (23XI Racing),Toyota,90,crash,0,0,0
35,1,8,Tyler Reddick,Guaranteed Rate   (Richard Childress),Chevrolet,67,crash,38,2,0
36,14,4,Kevin Harvick,Rheem   (Stewart Haas Racing),Ford,33,crash,0,1,0
