Leader,From Lap,To Lap,# Of Laps
Matt DiBenedetto,1,11,11
Aric Almirola,12,33,22
Ryan Blaney,34,68,35
Kevin Harvick,69,72,4
Ryan Blaney,73,73,1
Kevin Harvick,74,101,28
Ryan Blaney,102,102,1
Joey Logano,103,114,12
Kevin Harvick,115,187,73
Joey Logano,188,188,1
Kevin Harvick,189,217,29
Joey Logano,218,218,1
Kevin Harvick,219,290,72
Joey Logano,291,291,1
Jimmie Johnson,292,294,3
Kevin Harvick,295,311,17
