Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,26,26,,
yellow_flag,27,30,4,competition,#1
green_flag,31,95,65,,
yellow_flag,96,99,4,#38 spun turn 4,#21
green_flag,100,106,7,,
yellow_flag,107,112,6,end of stage 1,#38
green_flag,113,202,90,,
yellow_flag,203,206,4,#34 spun turn 4,#41
green_flag,207,211,5,,
yellow_flag,212,217,6,end of stage 2,#15
green_flag,218,325,108,,
Percent of race run under caution: 7.4%             Average green flag run: 50.2 laps
