Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,13,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,200,running,28,52,5
2,16,3,Austin Dillon,Dow Coatings   (Richard Childress),Chevrolet,200,running,0,35,0
3,2,43,Erik Jones,Focus Factor   (Petty GMS Motorsports),Chevrolet,200,running,18,52,0
4,15,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,200,running,0,33,0
5,7,22,Joey Logano,AAA Southern California   (Roger Penske),Ford,200,running,14,44,0
6,31,10,Aric Almirola,Rush / Mobil Delvac 1   (Stewart Haas Racing),Ford,200,running,0,34,0
7,32,4,Kevin Harvick,Subway   (Stewart Haas Racing),Ford,200,running,1,30,0
8,36,45,Kurt Busch,Monster Energy   (23XI Racing),Toyota,200,running,0,29,0
9,5,16,Daniel Hemric,Poppy Bank   (Matthew Kaulig),Chevrolet,200,running,0,0,0
10,17,47,Ricky Stenhouse Jr,Ralph's / Honey Nut Cheerios   (JTG-Daugherty Racing),Chevrolet,200,running,0,28,0
11,21,41,Cole Custer,Production Alliance Group   (Stewart Haas Racing),Ford,200,running,0,31,0
12,1,2,Austin Cindric,Menards / Quaker State   (Roger Penske),Ford,200,running,0,31,0
13,12,19,Martin Truex Jr,Reser's Fine Foods   (Joe Gibbs),Toyota,200,running,0,24,0
14,3,18,Kyle Busch,Interstate Batteries   (Joe Gibbs),Toyota,200,running,0,23,0
15,4,11,Denny Hamlin,FedEx Ground   (Joe Gibbs),Toyota,200,running,0,23,0
16,24,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,200,running,20,28,0
17,18,42,Ty Dillon,Allegiant   (Petty GMS Motorsports),Chevrolet,200,running,0,20,0
18,6,12,Ryan Blaney,Wurth   (Roger Penske),Ford,200,running,1,29,0
19,34,23,Bubba Wallace,Wheaties   (23XI Racing),Toyota,200,running,0,18,0
20,26,38,Todd Gilliland,Frontline Enterprises   (Bob Jenkins),Ford,200,running,0,17,0
21,29,15,Garrett Smithley,Jacob Companies   (Rick Ware),Ford,200,running,0,16,0
22,30,78,B.J. McLeod,Pala Casino   (B.J. McLeod),Ford,200,running,0,15,0
23,35,31,Justin Haley,Leaf Filter Gutter Protection   (Matthew Kaulig),Chevrolet,200,running,0,14,0
24,11,8,Tyler Reddick,Lenovo   (Richard Childress),Chevrolet,199,running,90,33,2
25,14,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,199,running,0,17,0
26,8,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,198,running,12,11,0
27,9,6,Brad Keselowski,Violet Defense   (Jack Roush),Ford,198,running,0,10,0
28,25,7,Corey LaJoie,General Formulations / Mutoh   (Spire Motorsports),Chevrolet,198,running,0,9,0
29,33,1,Ross Chastain,Casa Del Sol Tequila   (Trackhouse Racing),Chevrolet,198,running,0,8,0
30,28,77,Josh Bilicki,Pacific Coast Termite   (Spire Motorsports),Chevrolet,198,running,0,0,0
31,23,34,Michael McDowell,Stage Front   (Bob Jenkins),Ford,193,electrical,0,6,0
32,27,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,187,running,0,5,0
33,22,21,Harrison Burton,Dex Imaging   (Wood Brothers),Ford,157,crash,0,4,0
34,10,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,151,crash,16,13,0
35,20,17,Chris Buescher,Fastenal   (Jack Roush),Ford,111,crash,0,2,0
36,19,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,94,engine,0,1,0
