Leader,From Lap,To Lap,# Of Laps
William Byron,1,5,5
Austin Cindric,6,7,2
Tyler Reddick,8,12,5
William Byron,13,23,11
Tyler Reddick,24,31,8
Chris Buescher,32,32,1
William Byron,33,38,6
Tyler Reddick,39,41,3
William Byron,42,42,1
Joey Logano,43,43,1
William Byron,44,46,3
Tyler Reddick,47,57,11
Daniel Suarez,58,58,1
Christopher Bell,59,59,1
Tyler Reddick,60,61,2
William Byron,62,63,2
Tyler Reddick,64,75,12
