Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,1,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,160,running,118,58,6
2,4,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,160,running,11,52,1
3,15,43,Bubba Wallace,World Wide Technology   (Richard Petty Motorsports),Chevrolet,160,running,0,34,0
4,29,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,160,running,1,35,0
5,3,14,Clint Bowyer,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,160,running,0,38,0
6,33,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,160,running,0,34,0
7,9,12,Ryan Blaney,Wabash National / Supreme   (Roger Penske),Ford,160,running,19,45,0
8,22,6,Ryan Newman,Acorns   (Jack Roush),Ford,160,running,0,35,0
9,24,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,160,running,0,28,0
10,2,21,Paul Menard,Menards / Dutch Boy   (Wood Brothers),Ford,160,running,1,27,0
11,20,41,Daniel Suarez,Haas Automation   (Stewart Haas Racing),Ford,160,running,0,31,0
12,18,3,Austin Dillon,Symbicort   (Richard Childress),Chevrolet,160,running,0,25,0
13,25,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,160,running,0,24,0
14,10,10,Aric Almirola,Smithfield / Meijer   (Stewart Haas Racing),Ford,160,running,0,24,0
15,16,37,Chris Buescher,Kroger Fast Lane to Flavor   (JTG-Daugherty Racing),Chevrolet,160,running,0,23,0
16,23,47,Ryan Preece,Kroger / Cheerios / Tyson   (JTG-Daugherty Racing),Chevrolet,160,running,0,21,0
17,21,34,Michael McDowell,Long John Silver's   (Bob Jenkins),Ford,160,running,0,20,0
18,26,95,Matt DiBenedetto,Horizon Transport   (Leavine Family Racing),Toyota,160,running,0,19,0
19,30,32,Corey LaJoie,Ark.io   (Archie St. Hilaire),Ford,160,running,0,18,0
20,17,38,David Ragan,Mannington Commercial   (Bob Jenkins),Ford,160,running,0,17,0
21,13,88,Alex Bowman,Nationwide   (Rick Hendrick),Chevrolet,160,running,0,18,0
22,34,15,Ross Chastain,Xchange of America / Busey Bank   (Jay Robinson),Chevrolet,160,running,1,0,0
23,37,77,Reed Sorenson,Go-Parts.com   (Spire Motorsports),Chevrolet,160,running,0,14,0
24,36,27,Ryan Sieg,Sci Aps   (Jay Robinson),Chevrolet,157,running,0,0,0
25,35,51,B.J. McLeod,Jacob Companies   (Rick Ware),Ford,157,running,0,0,0
26,40,54,J.J. Yeley,Maximum Elevation Off-Road   (Rick Ware),Chevrolet,157,running,0,0,0
27,27,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,156,running,0,10,0
28,38,52,Garrett Smithley,Honest Abe Roofing   (Rick Ware),Ford,156,running,0,0,0
29,39,53,Josh Bilicki,AQRE.app   (Rick Ware),Ford,155,running,0,0,0
30,8,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,155,running,0,11,0
31,12,17,Ricky Stenhouse Jr,Fastenal   (Jack Roush),Ford,153,running,0,6,0
32,28,36,Matt Tifft,Southeastern Equipment & Supply / Meijer   (Bob Jenkins),Ford,147,crash,0,5,0
33,19,42,Kyle Larson,McDonald's McDelivery   (Chip Ganassi),Chevrolet,129,crash,5,22,0
34,11,8,Daniel Hemric,Liberty National   (Richard Childress),Chevrolet,109,crash,0,3,0
35,5,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,105,crash,4,10,0
36,32,96,Parker Kligerman,TRD 40th Anniversary   (Gaunt Brothers),Toyota,104,crash,0,0,0
37,7,18,Kyle Busch,M&M's Hazelnut   (Joe Gibbs),Toyota,87,engine,0,5,0
38,6,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,48,crash,0,1,0
39,14,20,Erik Jones,Stanley Tools Wish For Our Heroes   (Joe Gibbs),Toyota,48,crash,0,1,0
40,31,00,Landon Cassill,Sherfick Companies   (StarCom Racing),Chevrolet,40,crash,0,0,0
