Leader,From Lap,To Lap,# Of Laps
Brad Keselowski,1,63,63
Kyle Larson,64,64,1
Brad Keselowski,65,73,9
Kyle Larson,74,76,3
Kyle Busch,77,83,7
Kyle Larson,84,121,38
"Ricky Stenhouse, Jr.",122,144,23
Kyle Larson,145,162,18
Kyle Busch,163,163,1
Kyle Larson,164,167,4
Kyle Busch,168,168,1
Kyle Larson,169,212,44
Chris Buescher,213,225,13
Kyle Larson,226,230,5
Denny Hamlin,231,231,1
Kyle Larson,232,236,5
Denny Hamlin,237,242,6
Kyle Larson,243,256,14
Kyle Busch,257,267,11
