Leader,From Lap,To Lap,# Of Laps
William Byron,1,22,22
Kyle Larson,23,51,29
Brad Keselowski,52,55,4
Kyle Busch,56,72,17
Clint Bowyer,73,74,2
Kyle Busch,75,94,20
Chase Elliott,95,96,2
Kyle Larson,97,102,6
Kyle Busch,103,123,21
Denny Hamlin,124,124,1
Daniel Suarez,125,133,9
William Byron,134,136,3
Daniel Hemric,137,139,3
Kyle Busch,140,160,21
