Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,16,16,,
yellow_flag,17,17,1,end of stage 1,none
green_flag,18,31,14,,
yellow_flag,32,32,1,end of stage 2,#88
green_flag,33,36,4,,
yellow_flag,37,39,3,rain,#27
green_flag,40,60,21,,
yellow_flag,61,62,2,#18 accident turn 8,#00
green_flag,63,65,3,,
Percent of race run under caution: 10.8%             Average green flag run: 11.6 laps
