Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,7,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,65,running,34,54,6
2,2,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,65,running,16,45,1
3,3,19,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs   (Joe Gibbs),Toyota,65,running,10,37,0
4,11,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,65,running,0,41,0
5,21,17,Chris Buescher,Fastenal 10 Year Partnership   (Jack Roush),Ford,65,running,0,32,0
6,12,14,Clint Bowyer,Mobil 1   (Stewart Haas Racing),Ford,65,running,0,47,0
7,10,3,Kaz Grala,American Ethanol   (Richard Childress),Chevrolet,65,running,3,0,0
8,13,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,65,running,0,40,0
9,5,22,Joey Logano,PPG   (Roger Penske),Ford,65,running,1,37,0
10,30,34,Michael McDowell,Chicago Pneumatic   (Bob Jenkins),Ford,65,running,0,27,0
11,20,20,Erik Jones,Toyota TrueStart Batteries   (Joe Gibbs),Toyota,65,running,0,31,0
12,27,88,Alex Bowman,Axalta   (Rick Hendrick),Chevrolet,65,running,0,25,0
13,17,2,Brad Keselowski,"Wabash ""Thank You Truckers""   (Roger Penske)",Ford,65,running,0,24,0
14,8,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,65,running,0,25,0
15,9,21,Matt DiBenedetto,Menards / Dutch Boy   (Wood Brothers),Ford,65,running,0,28,0
16,25,47,Ricky Stenhouse Jr,Kroger / Minute / Slim Jim / NOS   (JTG-Daugherty Racing),Chevrolet,65,running,0,27,0
17,1,4,Kevin Harvick,Busch Beer / National Forest Foundation   (Stewart Haas Racing),Ford,65,running,0,23,0
18,18,8,Tyler Reddick,Cat App   (Richard Childress),Chevrolet,65,running,0,19,0
19,14,6,Ryan Newman,Guaranteed Rate   (Jack Roush),Ford,65,running,0,18,0
20,23,13,Ty Dillon,GEICO For Your Boat   (Germain Racing),Chevrolet,65,running,0,17,0
21,15,95,Christopher Bell,Germania Insurance   (Leavine Family Racing),Toyota,65,running,0,16,0
22,26,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,65,running,0,17,0
23,22,37,Ryan Preece,Purina   (JTG-Daugherty Racing),Chevrolet,65,running,0,20,0
24,6,10,Aric Almirola,Go Bowling   (Stewart Haas Racing),Ford,65,running,0,13,0
25,19,43,Bubba Wallace,Door Dash   (Richard Petty Motorsports),Chevrolet,65,running,0,12,0
26,16,42,Matt Kenseth,Clover   (Chip Ganassi),Chevrolet,65,running,0,11,0
27,31,96,Daniel Suarez,CommScope   (Gaunt Brothers),Toyota,65,running,0,10,0
28,33,15,Brennan Poole,Rick Ware Racing   (Rick Ware),Chevrolet,65,running,0,9,0
29,37,66,Timmy Hill,RoofClaim.com   (Carl Long),Toyota,65,running,0,0,0
30,38,51,James Davison,Jacob Construction   (Rick Ware),Chevrolet,65,running,0,7,0
31,24,12,Ryan Blaney,Advance Auto Parts   (Roger Penske),Ford,65,running,0,14,0
32,29,32,Corey LaJoie,Trump 2020   (Archie St. Hilaire),Ford,65,running,0,6,0
33,35,00,Quin Houff,Bos Klein / Creek Enterprises   (StarCom Racing),Chevrolet,64,running,0,4,0
34,32,27,J.J. Yeley,Motorsport Games / NASCAR Heat 5   (Rick Ware),Ford,64,running,0,0,0
35,28,38,John H. Nemechek,Death Wish Coffee   (Bob Jenkins),Ford,62,crash,0,2,0
36,36,53,Garrett Smithley,Solid Start True Brand   (Rick Ware),Ford,60,battery,0,0,0
37,4,18,Kyle Busch,Snickers   (Joe Gibbs),Toyota,53,crash,1,1,0
38,34,77,Stanton Barrett,Cardinal Village Resort   (Spire Motorsports),Chevrolet,49,running,0,1,0
39,39,62,Brendan Gaughan,Beard Oil / South Point Hotel & Casino   (Beard Motorsports),Chevrolet,46,transmission,0,1,0
