Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,61,61,,
yellow_flag,62,66,5,end of stage 1,#34
green_flag,67,93,27,,
yellow_flag,94,95,2,#14 accident turn 1,#96
green_flag,96,121,26,,
yellow_flag,122,127,6,end of stage 2,#42
green_flag,128,200,73,,
Percent of race run under caution: 6.5%             Average green flag run: 46.8 laps
